,id.row,row.order,disease,multi.disease.flag,geocode.flag,country..source.,region..source.,affected.locations,years,date,cases..total.,cases..human.,cases..animal.,deaths..total.,deaths..human.,deaths..animal.,population,source,notes,setting,clinical,pathogen,lon,lat
3349,3349,14256,plague,0,0,denmark,Copenhagen,,1711,,,,,,,,,,,,,,12.5683372,55.6760968
3350,3350,14257,plague,0,0,ecuador,Chimborazo Province,,1983,,64,,,,,,,,,,,,-78.6543255,-1.6647995
3351,3351,14258,plague,0,0,ecuador,Loja,,1985,,3,,,2,,,,,,,,,-79.2112769,-4.0078909
3352,3352,14259,plague,0,0,ecuador,Chimborazo,,1998,,12,12,,,,,a family,,Outbreak among members of an extended family. The last cases had been reported in this province in 1985. Guinea pigs were identified as the probable source.,,pneumonic plague,,-78.8169396,-1.4693018
3353,3353,14260,plague,0,0,egypt,Asyut,,1939 - 1940,,621,,,,,,,,,,,,31.1859257,27.1783117
3354,3354,14261,plague,0,0,egypt,multiple locations,,1945,,218,,,,,,,,"Outbreaks in Port Said, Suez, and Ismailia.",,,,30.802498,26.820553
3355,3355,,plague,0,0,egypt,Port Said,,1945,,,,,,,,,,"""",,,,32.3018661,31.2652893
3356,3356,,plague,0,0,egypt,Suez,,1945,,,,,,,,,,"""",,,,32.5498069,29.9668343
3357,3357,,plague,0,0,egypt,Ismailia,,1945,,,,,,,,,,"""",,,,32.2714587,30.5964923
3358,3358,14262,plague,0,0,egypt,Alexandria,,1946 - 1947,,139,,,39,,,,,,,,,29.9187387,31.2000924
3359,3359,14263,plague,0,0,egypt,multiple locations,,1946,,66,,,,,,,,"Outbreaks in Port Said, Suez, Damietta, and Ismailia.",,,,30.802498,26.820553
3360,3360,,plague,0,0,egypt,Port Said,,1946,,,,,,,,,,"""",,,,32.3018661,31.2652893
3361,3361,,plague,0,0,egypt,Suez,,1946,,,,,,,,,,"""",,,,32.5498069,29.9668343
3362,3362,,plague,0,0,egypt,Damietta,,1946,,,,,,,,,,"""",,,,31.8144434,31.4175388
3363,3363,,plague,0,0,egypt,Ismailia,,1946,,,,,,,,,,"""",,,,32.2714587,30.5964923
3364,3364,14264,plague,0,0,france,,,1400 - 1401,,,,,,,,,,Outbreak reported - additional details unavailable.,,,,2.213749,46.227638
3365,3365,14265,plague,0,0,france,,,1428,,,,,,,,,,Outbreak reported - additional details unavailable.,,,,2.213749,46.227638
3366,3366,14266,plague,0,0,france,multiple locations,,1668,,,,,,,,,,Outbreaks in Normandy and Picardy.,,,,2.213749,46.227638
3367,3367,,plague,0,0,france,Normandy,,1668,,,,,,,,,,"""",,,,0.1712529,48.8798704
3368,3368,,plague,0,0,france,Picardy,,1668,,,,,,,,,,"""",,,,2.5280732,49.6636127
3369,3369,14267,plague,0,0,france,,,1720 - 1723,,,,,,,,,,Outbreak reported - additional details unavailable.,,,,2.213749,46.227638
3370,3370,14268,plague,0,0,france,Corsica (Ajaccio),,1945,,13,,,10,,,,,"Outbreak in Ajaccio, Corsica.",,,,8.738635,41.919229
3371,3371,--------,plague,0,0,germany,Freiburg,,1613 - 1614,,,,,,,,,,,,,,7.8421043,47.9990077
3372,3372,--------,plague,0,0,germany,Drersden,,1680,,,,,,,,,,,,,,13.7372621,51.0504088
3373,3373,--------,plague,0,0,greece,Crete,,1592 - 1595,,,,,,,,,,,,,,24.8092691,35.240117
3374,3374,--------,plague,0,0,greece,,,1828,,,,,,,,,,Outbreak reported - additional details unavailable.,,,,21.824312,39.074208
3375,3375,--------,plague,0,0,hongkong,,,1894,,,,,,,,,,Outbreak reported - additional details unavailable.,,,,114.109497,22.396428
3376,3376,14269,plague,0,0,hungary,,,1708 - 1709,,,,,,,,,,Outbreak reported - additional details unavailable.,,,,19.5033041,47.162494
3377,3377,14270,plague,0,0,hungary,Pecs,,1713,,,,,,,,,,,,,,18.232266,46.0727345
3378,3378,14271,plague,0,0,hungary,Tolna,,1739 - 1740,,,,,,,,,,,,,,18.5570627,46.4762754
3379,3379,14272,plague,0,0,india,Kolkata,,1948 - 1951,,,,,,,,,,,,,,88.363895,22.572646
3380,3380,14273,plague,0,0,india,Maharashtra (Nanded),,1952*,,407,,,,,,,,"Outbreak in Nanded, Maharashtra.",,,,77.3209555,19.1382514
3381,3381,14274,plague,0,0,india,Maharashtra,,1966,,,,,,,,,,Subsequent sporadic cases reported from the northern tip and the area northwest of Madras.,,,,75.7138884,19.7514798
3382,3382,14275,plague,0,0,india,Maharashtra,,1975,,,,,,,,,,,,,,75.7138884,19.7514798
3383,3383,14276,plague,0,0,india,Himachal Pradesh,,1983,,22,,,17,,,,,,,,,77.1733901,31.1048294
3384,3384,14277,plague,0,0,india,multiple locations,,1994,,879,,,54,,,,,"Outbreak originated during August in Beed (Maharashtra). A separate outbreak of pneumonic plague in Surat (Gujarat) occurred during September to October 1994. Case totals included 596 in Maharashtra, 151 Gujarat, 50 Karnataka, 10 Uttar Pradesh, 4 Madhya Pradesh, and 68 Federal District of New Delhi. 9 of 192 plague patients in Surat were HIV-positive. Controversy developed as to whether the 1994 outbreaks were, in fact, plague. At the time, Yersinia pestis was confirmed in 11 patients (and in 5 of the fatal cases of pneumonic plague). India was officially declared ""plague-free"" as of January 1995.",,,,78.96288,20.593684
3385,3385,,plague,0,0,india,Maharashtra,,1994,,596,,,,,,,,"""",,,,75.7138884,19.7514798
3386,3386,,plague,0,0,india,Maharashtra (Beed),,1994,,,,,,,,,,"""",,,,75.7600785,18.9890893
3387,3387,,plague,0,0,india,Gujarat,,1994,,151,,,,,,,,"""",,,,71.1923805,22.258652
3388,3388,,plague,0,0,india,Gujarat (Surat),,1994,,,,,,,,,,"""",,,,72.8310607,21.1702401
3389,3389,,plague,0,0,india,Karnataka,,1994,,50,,,,,,,,"""",,,,75.7138884,15.3172775
3390,3390,,plague,0,0,india,Uttar Pradesh,,1994,,10,,,,,,,,"""",,,,80.9461592,26.8467088
3391,3391,,plague,0,0,india,Madhya Pradesh,,1994,,4,,,,,,,,"""",,,,78.6568942,22.9734229
3392,3392,,plague,0,0,india,Federal District of New Delhi,,1994,,68,,,,,,,,"""",,,,77.2885125,28.637149
3393,3393,14278,plague,0,0,india,"Himachal Pradesh state (Hat Koti village, Shimla district)",,2002,,16,,,4,,,,,"Outbreak in Hat Koti village, Shimla district, Himachal Pradesh state.",,pneumonic plague,,77.74577,31.131181
3394,3394,14279,plague,0,0,india,"Uttarakhand (Dangud village, Uttar Kashi district)",,2004,,8,,,3,,,,,"Outbreak in Dangud village, Uttar Kashi district.",,,,78.96288,20.593684
3395,3395,14280,plague,0,0,indonesia,,,1968,,102,,,43,,,,,,,,,113.921327,-0.789275
3396,3396,14281,plague,0,0,iraq,Amara,,1945,,46,,,,,,,,,,,,47.1459597,31.8496076
3397,3397,14282,plague,0,0,israel,Jaffa,,1914,,,,,,,,,,,,,,34.758355,32.049357
3398,3398,14283,plague,0,0,israel,multiple locations,,1921 - 1924,,,,,,,,,,Outbreaks in Jaffa and Haifa.,,,,34.851612,31.046051
3399,3399,,plague,0,0,israel,Jaffa,,1921 - 1924,,,,,,,,,,"""",,,,34.758355,32.049357
3400,3400,,plague,0,0,israel,Haifa,,1921 - 1924,,,,,,,,,,"""",,,,34.989571,32.7940463
3401,3401,14284,plague,0,0,israel,Haifa,,1941,,10,,,,,,,,,,,,34.989571,32.7940463
3402,3402,14285,plague,0,0,israel,Jaffa,,1943,,30,,,8,,,,,,,,,34.758355,32.049357
3403,3403,14286,plague,0,0,israel,Haifa,,1947,,19,,,1,,,,,,,,,34.989571,32.7940463
3404,3404,14287,plague,0,0,italy,Monferrato,,1522 - 1530,,,,,,,,,,,,,,8.7046627,44.8175587
3405,3405,14288,plague,0,0,italy,Sardinia (Alghero),,1582 - 1583,,,,,,,,,,"Outbreak in Alghero, Sardinia.",,,,8.3192949,40.5579517
3406,3406,14289,plague,0,0,italy,,,1630,,,,,,,,,,Outbreak reported - additional details unavailable.,,,,12.56738,41.87194
3407,3407,14290,plague,0,0,italy,Bologna,,1631,,,,,,,,,,,,,,11.3426162,44.494887
3408,3408,14291,plague,0,0,italy,Taranto,,1945 - 1946,,29,,,15,,,,,Outbreak included 15 cases of bubonic and 14 septicemic plague.,,,,17.2470303,40.4643606
3409,3409,14292,plague,0,0,jordan,Northeast Region (Azraq ad-Druze),,1997,,12,,,,,,,meat - camel,Outbreak of pharyngeal plague in Azraq ad-Druze associated with consumption of contaminated camel meat.,,pharyngeal plague,,36.238414,30.585164
3410,3410,14293,plague,0,0,kazakhstan,multiple locations,,1999,,10,9,1,,,,,,"Outbreak in Aktyubinsk and Kzyl-Orda regions associated with slaughter of a sick camel, and hunting for wild rodents.",,,,66.923684,48.019573
3411,3411,,plague,0,0,kazakhstan,Aktyubinsk region,,1999,,,,,,,,,,"""",,,,57.166978,50.2839339
3412,3412,,plague,0,0,kazakhstan,Kzyl-Orda region,,1999,,,,,,,,,,"""",,,,65.4822686,44.8488314
3413,3413,14294,plague,0,0,kenya,multiple locations,,1978 - 1979,,393,,,10,,,,,"Outbreak in Rift Valley, Eastern Province, and Coast Province.",,,,37.906193,-0.023559
3414,3414,,plague,0,0,kenya,Rift Valley,,1978 - 1979,,,,,,,,,,"""",,,,41.2808577,11.4098737
3415,3415,,plague,0,0,kenya,Eastern Province,,1978 - 1979,,,,,,,,,,"""",,,,37.4512821,-0.53474
3416,3416,,plague,0,0,kenya,Coast Province,,1978 - 1979,,,,,,,,,,"""",,,,39.680552,-4.069795
3417,3417,14295,plague,0,0,kenya,multiple locations,,1990,,44,,,8,,,,,"Outbreak in Eastern Province (22 cases, 5 fatal) and Nairobi region (22 cases, 3 fatal).",,,,37.906193,-0.023559
3418,3418,,plague,0,0,kenya,Eastern Province,,1990,,22,,,5,,,,,"""",,,,37.4512821,-0.53474
3419,3419,,plague,0,0,kenya,Nairobi region,,1990,,22,,,3,,,,,"""",,,,36.8219462,-1.2920659
3420,3420,14296,plague,0,0,kyrgyzstan,Issyk Kul Province,,2013,,3,,,1,,,,,,,,,77.5619419,42.1859428
3422,3422,14297,plague,0,0,libya,Nofilia,,1972,,18,,,3,,,,,,,,,17.8376541,30.7801398
3423,3423,14298,plague,0,0,libya,Tobruk,,1976 - 1977,,21,20,1,12,12,,,meat - camel,Outbreak related to the slaughter and consumption of an infected camel.,,,,23.941751,32.0681759
3424,3424,14299,plague,0,0,libya,Tobruk,,1984,,9,,,,,,,,,,,,23.941751,32.0681759
3425,3425,14300,plague,0,0,libya,Al Butnan,,2009,,17,,,1,,,,,Outbreak included 5 cases (1 fatal) in Tobruk.,,,,23.7632828,29.7579854
3426,3426,,plague,0,0,libya,Al Butnan (Tobruk),,2009,,5,,,1,,,,,"""",,,,23.941751,32.0681759
3427,3427,14301,plague,0,0,libya,Tobruk,,2011,,4,,,,,,,,,,,,23.941751,32.0681759
3428,3428,14302,plague,0,0,madagascar,Majunja,,1902,,142+,,,142,,,,,142 fatal cases during May to July.,,,,46.3336857,-15.6921494
3429,3429,14303,plague,0,0,madagascar,Majunja,,1907,,,,,49,,,,,,,,,46.3336857,-15.6921494
3430,3430,14304,plague,0,0,madagascar,Northeast Region,,1957,,,,,,,,,,,,pneumonic plague,,46.869107,-18.766947
3431,3431,14305,plague,0,0,madagascar,Northeast Region,,1958*,,,,,,,,,,,,pneumonic plague,,46.869107,-18.766947
3432,3432,14306,plague,0,0,madagascar,Tananarive,,1982*,,9,,,,,,,,,,,,47.5079055,-18.8791902
3433,3433,14307,plague,0,0,madagascar,Majunga,,1991,,,,,,,,,,,,,,46.3336857,-15.6921494
3434,3434,14308,plague,0,0,madagascar,Mahajanga,,1995,,108,,,,,,,,,,,,46.3336857,-15.6921494
3435,3435,14309,plague,0,0,madagascar,multiple locations,,1997,,2863,,,176,,,,,,,,,46.869107,-18.766947
3436,3436,14310,plague,0,0,madagascar,Ikongo,,1998,,,,,,,,,,,hamlet,,,47.3706554,-21.9948246
3437,3437,14311,plague,0,0,madagascar,Toamasina,,2008,,7+,,,7,,,,,,,,,49.3957836,-18.1442811
3438,3438,14312,plague,0,0,madagascar,La Libertad,,2010,,31,,,1,,,,,,,,,46.869107,-18.766947
3439,3439,14313,plague,0,0,madagascar,multiple locations (?),,2011,,200,,,60,,,,,Included outbreaks in Antananarivo (3 fatal cases) and Antsiranana (16 fatal cases).,,,,46.869107,-18.766947
3440,3440,,plague,0,0,madagascar,Antananarivo,,2011,,3+,,,3,,,,,"""",,,,47.5079055,-18.8791902
3441,3441,,plague,0,0,madagascar,Antsiranana,,2011,,16+,,,16,,,,,"""",,,,49.2942833,-12.3231349
3442,3442,14314,plague,0,0,madagascar,Bongolava,,2012,,43,,,5,,,,,,,,,46.0563212,-18.6336864
3443,3443,14315,plague,0,0,madagascar,4 districts,,2013,,86,,,42,,,,,Outbreaks in 4 districts.,,pneumonic plague,,46.869107,-18.766947
3444,3444,14316,plague,0,0,madagascar,Ambatofinandrana,,2013,,12,,,,,,,,9 suspect and 3 confirmed cases.,,,,46.8010727,-20.5501168
3445,3445,14317,plague,0,0,madagascar,16 districts,,2014 - 2015,,308,,,81,,,,,Outbreak involved 16 districts of seven regions. 13 cases were registered in Antananarivo district.,,,,46.869107,-18.766947
3446,3446,,plague,0,0,madagascar,Antananarivo district,,2014 - 2015,,13,,,,,,,,"""",,,,47.5079055,-18.8791902
3447,3447,14318,plague,0,0,madagascar,Alaotra-Mongoro,,2015,,14,,,10,,,,,,,pneumonic plague,,48.2393528,-18.0284909
3448,3448,14319,plague,0,0,madagascar,multiple locations (?),,2015,,174,,,,,,,,,,,,46.869107,-18.766947
3449,3449,14320,plague,0,0,madagascar,Moramanga,,2015,,14,,,10,,,,,,,pneumonic plague,,48.2244268,-18.9489026
3450,3450,14321,plague,0,0,madagascar,Befotaka Atsimo,,2016 - 2017,,68,,,27,,,,,,,,,46.978439,-23.8249609
3451,3451,14322,plague,0,0,malawi,Nsanje District (Mankhokwe),,1994,,9,,,,,,,,"Outbreak in Mankhokwe, Nsanje District.",,,,35.2066038,-17.0693691
3452,3452,14323,plague,0,0,malawi,Southern Region,,1997,,582,,,11,,,,,"Outbreak in Nsanje, Chikawa, and Ntchisi Districts.",,,,35.0388164,-15.4201189
3453,3453,,plague,0,0,malawi,Southern Region (Nsanje District),,1997,,,,,,,,,,"""",,,,35.1708741,-16.7288202
3454,3454,,plague,0,0,malawi,Southern Region (Chikawa District),,1997,,,,,,,,,,"""",,,,34.7740793,-16.1958446
3455,3455,,plague,0,0,malawi,Southern Region (Ntchisi District),,1997,,,,,,,,,,"""",,,,33.8857747,-13.2841992
3456,3456,14324,plague,0,0,malawi,Nsanje District (22 villages),,1999,,304,,,,,,,,Outbreak involved 22 villages in Nsanje district.,,,,34.301525,-13.254308
3457,3457,14325,plague,0,0,malawi,Nsanje,,2000,,7,,,,,,,,No cases were officially notified to W.H.O.,,,,35.1708741,-16.7288202
3458,3458,14326,plague,0,0,malawi,Nsanje,Mozambique,2002,,,,,,,,,,"Outbreak affected 25 villages in Malawi (23 in the Ndamera area, 2 in Chimombo) and one village in neighboring Mozambique.",,,,35.1708741,-16.7288202
3459,3459,,plague,0,0,malawi,Nsanje (25 villages),,2002,,,,,,,,,,,,,,34.301525,-13.254308
3460,3460,,plague,0,0,malawi,"Nsanje (Ndamera area, 23 villages)",,2002,,,,,,,,,,"""",,,,35.2189682,-17.0961184
3461,3461,,plague,0,0,malawi,"Nsanje (Chimombo, 2 villages)",,2002,,,,,,,,,,"""",,,,35.233333,-17.016667
3462,3462,,plague,0,0,malawi,Nsanje,Mozambique (1 village),2002,,,,,,,,,,,,,,35.1708741,-16.7288202
3463,3463,14327,plague,0,0,malta,,UK (Britain),1813,,20+,20+,,20,20,,mil personnel,,Outbreak among British soldiers on Malta.,,,,14.375416,35.937496
3464,3464,14328,plague,0,0,malta,,,1917,,8,,,4,,,workers,,Outbreak among dockyard workers and their contacts.,port area,,,14.375416,35.937496
3465,3465,14329,plague,0,1,??,North Africa,Malta,1936,,25,,,10,,,,,Outbreak related to imported straw and hay from North Africa.,,,,NA,NA
3466,3466,0,plague,0,0,north africa,,Malta,1936,,25,,,10,,,,,Outbreak related to imported straw and hay from North Africa.,,,,25.66283,23.4162027
3467,3467,14330,plague,0,0,malta,,,1945 - 1946,,80,,,22,,,,,,port area,,,14.375416,35.937496
3468,3468,14331,plague,0,0,morocco,Doukkalla Region,,1911,,10000+,,,10000,,,,,,,,,-8.6600586,32.5997754
3469,3469,14332,plague,0,0,morocco,nationwide,,1945,,811,,,,,,,,Outbreak reported nationwide.,,,,-7.09262,31.791702
3470,3470,14333,plague,0,0,mozambique,Tete (Mutarara),,1977,,97,,,4,,,,,"Outbreak in Mutarara, Tete Province.",,,,35.0732265,-17.4431158
3471,3471,14334,plague,0,0,mozambique,Tete (Mutarara),,1994,,216,,,3,,,,,"Outbreak in Mutarara, Tete Province.",,,,35.0732265,-17.4431158
3472,3472,14335,plague,0,0,mozambique,multiple locations (?),,1997,,825,,,,,,,,Outbreak included 592 cases in Mutarara and 233 in Murrumbala.,,,,35.529562,-18.665695
3473,3473,,plague,0,0,mozambique,Mutarara,,1997,,592,,,,,,,,"""",,,,35.0732265,-17.4431158
3474,3474,,plague,0,0,mozambique,Murrumbala,,1997,,233,,,,,,,,"""",,,,35.7406882,-16.8997528
3475,3475,14336,plague,0,0,myanmar,multiple locations (?),,1947 - 1948,,3134,,,2366,,,,,,,,,95.955974,21.916221
3476,3476,14337,plague,0,0,myanmar,Hlegu,,1977,,14,,,2,,,,,,,,,96.2110521,17.0948072
3477,3477,14338,plague,0,0,myanmar,Yangon,,2010,,,,,,,,,,,,,,96.195132,16.8660694
3478,3478,14339,plague,0,0,namibia,Ovamboland,,1982,,38,,,,,,,,,,,,18.49041,-22.95764
3479,3479,14340,plague,0,0,namibia,Northwest Region (Ohangwena),,1999,,70,,,9,,,,,Outbreak in Ohangwena.,,,,16.8178377,-17.5979291
3480,3480,14341,plague,0,0,nepal,multiple locations,,1967 - 1968,,37,,,28,,,,,Outbreak in Surke Mela and Nawra.,,,,84.124008,28.394857
3481,3481,,plague,0,0,nepal,Surke Mela,,1967 - 1968,,,,,,,,,,"""",,,,84.124008,28.394857
3482,3482,,plague,0,0,nepal,Nawra,,1967 - 1968,,,,,,,,,,"""",,,,84.124008,28.394857
3483,3483,14342,plague,0,0,netherlands,Deventer,,1398,,,,,,,,,,,,,,6.1552165,52.2660751
3484,3484,14343,plague,0,0,norway,,,1349,,,,,,,,,,Outbreaks responsible for the deaths of 40% to 50% of Norways population.,,,,8.468946,60.472024
3485,3485,14344,plague,0,0,norway,Bergen,,1565 - 1567,,,,,,,,,,,,,,5.3220544,60.3912628
3486,3486,14345,plague,0,0,peru,Tumbes,,1945,,18,,,,,,,,,,,,-80.4270885,-3.5564921
3487,3487,14346,plague,0,0,peru,Tumbes,,1945,,40,,,,,,,,,,,,-80.4270885,-3.5564921
3488,3488,14347,plague,0,0,peru,multiple locations,,1984 - 1985,,457,,,34,,,,,Outbreak in Cajamarca and Piura.,,,,-75.015152,-9.189967
3489,3489,,plague,0,0,peru,Cajamarca,,1984 - 1985,,,,,,,,,,"""",,,,-78.5127855,-7.1617465
3490,3490,,plague,0,0,peru,Piura,,1984 - 1985,,,,,,,,,,"""",,,,-80.6548882,-5.1782884
3491,3491,14348,plague,0,0,peru,"Piura (Jacocha, Huancabamba)",,1989,,5,,,1,,,,,"Outbreak in Jacocha, Huancabamba (Piura).",,,,-79.55,-5.2
3492,3492,14349,plague,0,0,peru,multiple locations,,1992,,1310,,,56,,,,,Outbreak in San Miguel Province and Cajamarca Department.,,,,-75.015152,-9.189967
3493,3493,,plague,0,0,peru,San Miguel Province,,1992,,,,,,,,,,"""",,,,-78.8056741,-6.980709
3494,3494,,plague,0,0,peru,Cajamarca Department,,1992,,,,,,,,,,"""",,,,-78.8382644,-6.4549673
3495,3495,14350,plague,0,0,peru,Cajamarca,,1995,,93,,,,,,,,,,,,-78.5127855,-7.1617465
3496,3496,14351,plague,0,0,peru,Piura,,1999,,5,,,1,,,,,,,,,-80.6548882,-5.1782884
3497,3497,14352,plague,0,0,peru,multiple locations,,2010,,32,,,,,,,,Outbreak in Trujillo and La Libertad.,,pneumonic plague,,-75.015152,-9.189967
3498,3498,,plague,0,0,peru,Trujillo,,2010,,,,,,,,,,"""",,,,-79.0215336,-8.1090524
3499,3499,,plague,0,0,peru,La Libertad,,2010,,,,,,,,,,"""",,,,-78.4751945,-8.1435933
3500,3500,14353,plague,0,0,peru,La Libertad,,2013,,6,,,1,,,,,,,,,-78.4751945,-8.1435933
3501,3501,14354,plague,0,0,philippines,Manila,,1906,,13+,13+,,13,13,,,injection,Outbreak caused by inadvertent administration of cholera vaccine that had been contaminated with plague bacilli.,prison or correctional facility,,,120.9842195,14.5995124
3502,3502,--------,plague,0,0,poland,Wroclaw,,1542 - 1543,,,,,,,,,,,,,,17.0385376,51.1078852
3503,3503,--------,plague,0,0,poland,Wroclaw,,1567 - 1569,,,,,,,,,,,,,,17.0385376,51.1078852
3504,3504,14355,plague,0,0,poland,multiple locations,,1709 - 1711,,,,,,,,,,Outbreaks in Szczecin and Gdansk.,,,,19.145136,51.919438
3505,3505,,plague,0,0,poland,Szczecin,,1709 - 1711,,,,,,,,,,"""",,,,14.5528116,53.4285438
3506,3506,,plague,0,0,poland,Gdansk,,1709 - 1711,,,,,,,,,,"""",,,,18.6466384,54.3520252
3507,3507,14356,plague,0,0,portugal,Porto    ,,1899,,,,,,,,,,,,,,-8.6291053,41.1579438
3508,3508,14357,plague,0,0,romania,Transylvania,,1708 - 1709,,,,,,,,,,,,,,25.2223974,46.1840561
3509,3509,14358,plague,0,0,romania,Transylvania,,1738 - 1739,,,,,,,,,,,,,,25.2223974,46.1840561
3510,3510,14359,plague,0,0,romania,Jassy,,1770,,,,,,,,,,,,,,27.6014418,47.1584549
3511,3511,14360,plague,0,0,romania,,,1828 - 1829,,,,,,,,,,Outbreak reported - additional details unavailable.,,,,24.96676,45.943161
3512,3512,14361,plague,0,0,russia,Dagestan,,2013,,,,,,,,,,,,,,47.0949799,42.1431886
3513,3513,14362,plague,0,1,saudiarabia + yemen,border region,,1969,,11,,,10,,,,,Outbreak along the border between Saudi Arabia and Yemen.,,,,NA,NA
3514,3514,0,plague,0,0,saudiarabia,border region,,1969,,11,,,10,,,,,Outbreak along the border between Saudi Arabia and Yemen.,,,,42.2362435,29.7248676
3515,3515,0,plague,0,0,yemen,border region,,1969,,11,,,10,,,,,Outbreak along the border between Saudi Arabia and Yemen.,,,,47.0102406,16.9360422
3516,3516,14363,plague,0,0,saudiarabia,Goriat,,1994,,5,,,2,,,,meat - camel,Outbreak associated with eating contaminated raw camel liver.,,,,37.2751983,31.4099662
3517,3517,14364,plague,0,0,saudiarabia,Befotaka District,,2016,,62,,,26,,,,,This was the first outbreak of plague in Befotaka District since 1950.,,,,45.079162,23.885942
3518,3518,14366,plague,0,0,serbiamontenegro,Serbia,,1719,,,,,,,,,,,,,,20.4594049,44.8160498
3519,3519,14367,plague,0,0,southafrica,multiple locations,,1900 - 1902,,,,,,,,,,"Outbreak in Cape Town, Port Elizabeth, East London, and areas of Durban and Pietermaritzburg.",,,,22.937506,-30.559482
3520,3520,,plague,0,0,southafrica,Cape Town,,1900 - 1902,,,,,,,,,,"""",,,,18.4240553,-33.9248685
3521,3521,,plague,0,0,southafrica,Port Elizabeth,,1900 - 1902,,,,,,,,,,"""",,,,25.5207358,-33.7139247
3522,3522,,plague,0,0,southafrica,East London,,1900 - 1902,,,,,,,,,,"""",,,,27.8545867,-33.0291582
3523,3523,,plague,0,0,southafrica,Durban,,1900 - 1902,,,,,,,,,,"""",,,,31.0218404,-29.8586804
3524,3524,,plague,0,0,southafrica,Pietermaritzburg,,1900 - 1902,,,,,,,,,,"""",,,,30.3794118,-29.6006068
3525,3525,14368,plague,0,0,southafrica,Transvaal,??,1903,,,y,,,,,laborers,,Outbreak among Asian laborers in the Transvaal.,,,,30.10774,-25.41791
